LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,AVG_Churn,AVG_Holiday,Buggy
71,71,1,0,1,71,71,71,71,71.0,14.666666984558105,NO
66,10,2,0,2,5,3,0,2,0.0,14.666666984558105,NO
76,76,1,0,1,76,76,76,76,76.0,14.666666984558105,NO
204,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
75,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
30,36,2,0,2,33,31,30,31,15.0,14.666666984558105,NO
99,2,1,0,1,2,2,2,2,2.0,14.666666984558105,NO
112,112,1,0,1,112,112,112,112,112.0,14.666666984558105,NO
71,7,2,0,2,3,3,-1,1,-0.5,14.666666984558105,NO
73,14,2,0,2,6,4,-2,2,-1.0,14.666666984558105,NO
104,15,1,0,1,8,8,1,1,1.0,14.666666984558105,YES
288,13,2,0,2,7,4,1,1,0.5,14.666666984558105,YES
557,44,2,0,2,31,28,18,16,9.0,14.666666984558105,YES
148,148,4,0,2,66,36,-16,0,-4.0,14.666666984558105,NO
107,221,3,0,2,217,107,213,107,71.0,14.666666984558105,NO
152,29,3,0,2,21,14,13,8,4.3333335,14.666666984558105,NO
144,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
101,101,1,0,1,101,101,101,101,101.0,14.666666984558105,YES
103,111,4,0,4,107,103,103,103,25.75,14.666666984558105,YES
40,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
121,121,1,0,1,121,121,121,121,121.0,14.666666984558105,NO
225,8,2,0,2,6,4,4,2,2.0,14.666666984558105,NO
103,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
32,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
246,20,3,0,2,11,5,2,1,0.6666667,14.666666984558105,NO
151,151,1,0,1,151,151,151,151,151.0,14.666666984558105,NO
145,29,2,0,2,15,8,1,2,0.5,14.666666984558105,YES
103,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
176,176,1,0,1,176,176,176,176,176.0,14.666666984558105,NO
72,8,2,0,2,4,2,0,1,0.0,14.666666984558105,NO
89,6,2,0,2,5,3,4,2,2.0,14.666666984558105,NO
143,32,2,0,2,27,22,22,22,11.0,14.666666984558105,NO
319,5,2,0,2,3,2,1,1,0.5,14.666666984558105,NO
19,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
278,28,4,0,2,17,6,6,5,1.5,14.666666984558105,YES
32,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
69,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
75,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
181,104,3,0,2,46,36,-12,0,-4.0,14.666666984558105,YES
28,28,1,0,1,28,28,28,28,28.0,14.666666984558105,NO
125,125,1,0,1,125,125,125,125,125.0,14.666666984558105,NO
163,163,1,0,1,163,163,163,163,163.0,14.666666984558105,NO
84,84,1,0,1,84,84,84,84,84.0,14.666666984558105,YES
44,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
88,1,1,0,1,1,1,1,1,1.0,14.666666984558105,YES
48,96,2,0,2,96,48,96,48,48.0,14.666666984558105,NO
28,28,1,0,1,28,28,28,28,28.0,14.666666984558105,NO
253,359,3,0,3,306,292,253,292,84.333336,14.666666984558105,YES
31,5,2,0,2,4,3,3,2,1.5,14.666666984558105,NO
32,4,2,0,2,2,1,0,0,0.0,14.666666984558105,NO
203,229,2,0,2,216,207,203,207,101.5,14.666666984558105,NO
439,24,1,0,1,13,13,2,2,2.0,14.666666984558105,NO
149,29,3,0,2,21,14,13,8,4.3333335,14.666666984558105,NO
156,158,2,0,2,157,154,156,154,78.0,14.666666984558105,NO
28,28,1,0,1,28,28,28,28,28.0,14.666666984558105,NO
136,7,2,0,2,4,2,1,1,0.5,14.666666984558105,YES
24,24,1,0,1,24,24,24,24,24.0,14.666666984558105,YES
48,7,2,0,2,1,1,-5,1,-2.5,14.666666984558105,NO
65,65,1,0,1,65,65,65,65,65.0,14.666666984558105,NO
66,10,2,0,2,7,6,4,3,2.0,14.666666984558105,NO
46,64,4,0,4,55,47,46,47,11.5,14.666666984558105,NO
174,188,3,0,3,181,170,174,170,58.0,14.666666984558105,NO
452,33,2,0,2,16,15,-1,0,-0.5,14.666666984558105,YES
192,234,3,0,3,213,191,192,191,64.0,14.666666984558105,NO
29,29,1,0,1,29,29,29,29,29.0,14.666666984558105,NO
28,28,2,0,1,28,25,28,25,14.0,14.666666984558105,NO
29,2,2,0,2,1,1,0,1,0.0,14.666666984558105,NO
79,79,1,0,1,79,79,79,79,79.0,14.666666984558105,NO
50,6,1,0,1,3,3,0,0,0.0,14.666666984558105,NO
156,47,2,0,2,30,22,13,13,6.5,14.666666984558105,YES
39,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
19,19,1,0,1,19,19,19,19,19.0,14.666666984558105,NO
194,28,3,0,3,14,8,0,1,0.0,14.666666984558105,NO
42,42,1,0,1,42,42,42,42,42.0,14.666666984558105,NO
56,4,2,0,2,3,2,2,2,1.0,14.666666984558105,NO
67,10,2,0,2,7,6,4,3,2.0,14.666666984558105,NO
345,375,4,0,3,360,341,345,341,86.25,14.666666984558105,NO
386,375,3,0,2,194,177,13,11,4.3333335,14.666666984558105,YES
52,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
291,112,2,0,2,56,44,0,0,0.0,14.666666984558105,YES
45,45,1,0,1,45,45,45,45,45.0,14.666666984558105,NO
52,12,2,0,2,6,3,0,2,0.0,14.666666984558105,NO
549,883,4,0,3,716,699,549,699,137.25,14.666666984558105,NO
30,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
43,43,1,0,1,43,43,43,43,43.0,14.666666984558105,NO
57,59,4,0,2,58,56,57,56,14.25,14.666666984558105,NO
28,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
58,58,1,0,1,58,58,58,58,58.0,14.666666984558105,NO
84,84,1,0,1,84,84,84,84,84.0,14.666666984558105,NO
41,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
75,16,4,58,2,8,3,0,1,0.0,14.666666984558105,NO
179,51,4,0,3,25,18,-1,1,-0.25,14.666666984558105,YES
30,30,1,0,1,30,30,30,30,30.0,14.666666984558105,NO
444,59,6,0,4,29,12,-1,2,-0.16666667,14.666666984558105,YES
37,37,1,0,1,37,37,37,37,37.0,14.666666984558105,NO
110,6,2,0,2,2,2,-2,0,-1.0,14.666666984558105,YES
208,29,2,0,2,11,9,-7,1,-3.5,14.666666984558105,YES
59,4,1,0,1,2,2,0,0,0.0,14.666666984558105,NO
37,37,1,0,1,37,37,37,37,37.0,14.666666984558105,NO
165,21,2,0,1,12,9,3,3,1.5,14.666666984558105,NO
94,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
70,7,1,0,1,4,4,1,1,1.0,14.666666984558105,YES
484,35,2,0,2,18,15,1,1,0.5,14.666666984558105,YES
118,128,4,0,4,123,117,118,117,29.5,14.666666984558105,YES
46,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
39,57,4,0,2,48,41,39,41,9.75,14.666666984558105,NO
68,169,5,0,3,52,21,-65,14,-13.0,14.666666984558105,YES
83,83,1,0,1,83,83,83,83,83.0,14.666666984558105,NO
100,15,2,0,2,8,6,1,2,0.5,14.666666984558105,NO
49,49,1,0,1,49,49,49,49,49.0,14.666666984558105,NO
28,28,1,0,1,28,28,28,28,28.0,14.666666984558105,NO
98,98,1,0,1,98,98,98,98,98.0,14.666666984558105,NO
265,25,2,29,2,13,11,1,2,0.5,14.666666984558105,YES
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
55,5,4,0,3,2,1,-1,1,-0.25,14.666666984558105,NO
40,40,1,0,1,40,40,40,40,40.0,14.666666984558105,NO
32,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
66,18,3,0,3,14,13,10,10,3.3333333,14.666666984558105,NO
144,24,2,0,2,12,7,0,2,0.0,14.666666984558105,YES
33,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
87,17,3,0,2,9,5,1,2,0.33333334,14.666666984558105,NO
81,4,1,0,1,3,3,2,2,2.0,14.666666984558105,NO
103,5,1,0,1,3,3,1,1,1.0,14.666666984558105,YES
31,2,2,0,2,1,1,0,1,0.0,14.666666984558105,NO
143,15,3,0,2,6,4,-3,1,-1.0,14.666666984558105,NO
19,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
31,31,1,0,1,31,31,31,31,31.0,14.666666984558105,NO
84,102,4,0,3,93,84,84,84,21.0,14.666666984558105,YES
46,46,1,0,1,46,46,46,46,46.0,14.666666984558105,NO
41,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
87,7,3,0,3,4,2,1,1,0.33333334,14.666666984558105,NO
53,53,1,0,1,53,53,53,53,53.0,14.666666984558105,NO
166,28,5,0,4,21,14,14,14,2.8,14.666666984558105,NO
78,80,2,0,2,79,77,78,77,39.0,14.666666984558105,NO
112,11,1,0,1,6,6,1,1,1.0,14.666666984558105,NO
440,448,3,0,3,444,439,440,439,146.66667,14.666666984558105,YES
110,16,1,0,1,8,8,0,0,0.0,14.666666984558105,NO
83,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
54,12,2,0,2,5,4,-2,1,-1.0,14.666666984558105,NO
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
201,219,3,0,2,210,199,201,199,67.0,14.666666984558105,YES
157,157,2,0,2,157,156,157,156,78.5,14.666666984558105,NO
354,354,1,0,1,354,354,354,354,354.0,14.666666984558105,NO
74,78,3,0,2,76,72,74,72,24.666666,14.666666984558105,NO
514,764,8,0,2,641,354,518,354,64.75,14.666666984558105,NO
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
53,53,1,0,1,53,53,53,53,53.0,14.666666984558105,NO
102,102,1,0,1,102,102,102,102,102.0,14.666666984558105,NO
132,142,2,0,2,137,131,132,131,66.0,14.666666984558105,NO
100,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
78,82,2,0,2,80,78,78,78,39.0,14.666666984558105,NO
111,111,1,0,1,111,111,111,111,111.0,14.666666984558105,NO
40,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
100,153,3,0,3,128,99,103,99,34.333332,14.666666984558105,NO
66,72,4,0,4,69,65,66,65,16.5,14.666666984558105,YES
51,51,1,0,1,51,51,51,51,51.0,14.666666984558105,NO
42,48,3,0,2,45,39,42,39,14.0,14.666666984558105,YES
91,11,2,0,2,6,4,1,2,0.5,14.666666984558105,NO
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
111,12,3,0,2,6,3,0,2,0.0,14.666666984558105,NO
296,27,1,0,1,21,21,15,15,15.0,14.666666984558105,YES
126,126,1,0,1,126,126,126,126,126.0,14.666666984558105,NO
76,13,3,0,2,9,5,5,3,1.6666666,14.666666984558105,NO
111,111,1,0,1,111,111,111,111,111.0,14.666666984558105,NO
116,116,1,0,1,116,116,116,116,116.0,14.666666984558105,NO
31,2,2,0,2,1,1,0,1,0.0,14.666666984558105,NO
86,86,1,0,1,86,86,86,86,86.0,14.666666984558105,NO
35,35,1,0,1,35,35,35,35,35.0,14.666666984558105,NO
48,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
40,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
108,130,3,0,2,119,102,108,102,36.0,14.666666984558105,NO
169,169,1,0,1,169,169,169,169,169.0,14.666666984558105,NO
46,22,3,0,2,10,7,-2,0,-0.6666667,14.666666984558105,YES
92,9,2,0,2,5,4,1,1,0.5,14.666666984558105,NO
112,225,6,29,3,73,50,-79,15,-13.166667,14.666666984558105,YES
108,114,3,0,3,111,108,108,108,36.0,14.666666984558105,NO
26,26,1,0,1,26,26,26,26,26.0,14.666666984558105,NO
170,25,3,0,2,19,12,13,8,4.3333335,14.666666984558105,NO
195,225,3,0,2,210,203,195,203,65.0,14.666666984558105,YES
87,87,1,0,1,87,87,87,87,87.0,14.666666984558105,NO
40,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
368,78,6,0,3,42,12,6,7,1.0,14.666666984558105,YES
38,2,2,0,2,1,1,0,1,0.0,14.666666984558105,NO
56,20,2,0,2,10,6,0,2,0.0,14.666666984558105,NO
175,3,2,0,2,2,2,1,2,0.5,14.666666984558105,NO
190,35,2,0,2,19,13,3,2,1.5,14.666666984558105,YES
66,5,2,0,2,3,2,1,1,0.5,14.666666984558105,NO
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
128,138,2,0,2,133,126,128,126,64.0,14.666666984558105,NO
78,6,2,0,2,4,3,2,1,1.0,14.666666984558105,NO
101,101,2,0,2,101,100,101,100,50.5,14.666666984558105,NO
28,56,2,0,2,56,28,56,28,28.0,14.666666984558105,NO
114,114,1,0,1,114,114,114,114,114.0,14.666666984558105,NO
276,85,5,0,4,33,12,-19,2,-3.8,14.666666984558105,YES
452,458,2,0,2,455,451,452,451,226.0,14.666666984558105,NO
40,40,1,0,1,40,40,40,40,40.0,14.666666984558105,NO
46,46,2,0,1,46,43,46,43,23.0,14.666666984558105,YES
91,91,1,0,1,91,91,91,91,91.0,14.666666984558105,NO
26,26,1,0,1,26,26,26,26,26.0,14.666666984558105,NO
115,8,2,0,2,5,3,2,1,1.0,14.666666984558105,NO
46,4,2,0,2,3,2,2,1,1.0,14.666666984558105,NO
47,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
40,42,3,0,3,41,40,40,40,13.333333,14.666666984558105,NO
64,0,0,0,0,0,0,0,0,0.0,14.666666984558105,YES
45,4,1,0,1,2,2,0,0,0.0,14.666666984558105,NO
94,96,2,0,2,95,93,94,93,47.0,14.666666984558105,YES
53,53,1,0,1,53,53,53,53,53.0,14.666666984558105,NO
67,1,1,0,1,1,1,1,1,1.0,14.666666984558105,YES
33,3,2,0,2,2,1,1,1,0.5,14.666666984558105,NO
78,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
42,42,1,0,1,42,42,42,42,42.0,14.666666984558105,NO
118,122,2,0,1,120,118,118,118,59.0,14.666666984558105,NO
113,119,3,0,2,116,112,113,112,37.666668,14.666666984558105,NO
131,131,1,0,1,131,131,131,131,131.0,14.666666984558105,YES
196,355,3,0,3,179,171,3,166,1.0,14.666666984558105,NO
130,12,2,0,2,5,5,-2,0,-1.0,14.666666984558105,YES
155,163,2,0,2,159,154,155,154,77.5,14.666666984558105,YES
26,26,1,0,1,26,26,26,26,26.0,14.666666984558105,NO
75,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
33,3,2,0,2,2,1,1,1,0.5,14.666666984558105,NO
19,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
31,2,2,0,2,1,1,0,1,0.0,14.666666984558105,NO
38,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
102,36,3,0,2,27,23,18,18,6.0,14.666666984558105,NO
94,8,2,0,2,5,3,2,2,1.0,14.666666984558105,NO
31,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
72,20,2,0,2,11,7,2,2,1.0,14.666666984558105,NO
104,7,1,0,1,4,4,1,1,1.0,14.666666984558105,NO
58,82,4,0,2,70,53,58,53,14.5,14.666666984558105,NO
57,4,1,0,1,2,2,0,0,0.0,14.666666984558105,NO
42,6,1,0,1,4,4,2,2,2.0,14.666666984558105,NO
47,47,1,0,1,47,47,47,47,47.0,14.666666984558105,NO
381,128,2,0,2,119,116,110,110,55.0,14.666666984558105,NO
361,150,3,0,2,73,66,-4,2,-1.3333334,14.666666984558105,NO
60,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
77,7,2,0,2,6,5,5,4,2.5,14.666666984558105,NO
268,27,3,0,2,15,8,3,2,1.0,14.666666984558105,YES
163,46,5,0,3,27,15,8,8,1.6,14.666666984558105,YES
31,31,1,0,1,31,31,31,31,31.0,14.666666984558105,YES
306,29,2,0,2,15,14,1,1,0.5,14.666666984558105,YES
113,113,1,0,1,113,113,113,113,113.0,14.666666984558105,NO
68,3,1,0,1,2,2,1,1,1.0,14.666666984558105,YES
34,7,1,0,1,4,4,1,1,1.0,14.666666984558105,NO
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
32,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
181,13,4,0,2,7,2,1,1,0.25,14.666666984558105,NO
99,99,1,0,1,99,99,99,99,99.0,14.666666984558105,YES
322,13,2,0,2,6,6,-1,1,-0.5,14.666666984558105,YES
37,5,1,0,1,3,3,1,1,1.0,14.666666984558105,NO
282,49,5,0,4,29,21,9,10,1.8,14.666666984558105,YES
53,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
116,116,1,0,1,116,116,116,116,116.0,14.666666984558105,NO
200,83,5,0,2,41,20,-1,5,-0.2,14.666666984558105,YES
99,99,1,0,1,99,99,99,99,99.0,14.666666984558105,YES
91,3,1,0,1,2,2,1,1,1.0,14.666666984558105,NO
41,41,1,0,1,41,41,41,41,41.0,14.666666984558105,NO
59,59,1,0,1,59,59,59,59,59.0,14.666666984558105,YES
44,44,2,0,2,44,43,44,43,22.0,14.666666984558105,NO
47,47,1,0,1,47,47,47,47,47.0,14.666666984558105,NO
64,14,2,0,2,5,3,-4,2,-2.0,14.666666984558105,NO
96,30,3,0,2,12,5,-6,2,-2.0,14.666666984558105,NO
242,242,1,0,1,242,242,242,242,242.0,14.666666984558105,NO
184,5,1,0,1,3,3,1,1,1.0,14.666666984558105,NO
255,17,5,0,4,9,3,1,1,0.2,14.666666984558105,NO
62,62,1,0,1,62,62,62,62,62.0,14.666666984558105,NO
147,4,1,0,1,3,3,2,2,2.0,14.666666984558105,NO
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
197,38,3,0,3,20,13,2,1,0.6666667,14.666666984558105,NO
67,6,1,0,1,3,3,0,0,0.0,14.666666984558105,NO
65,16,2,0,2,6,3,-4,2,-2.0,14.666666984558105,NO
45,4,1,0,1,2,2,0,0,0.0,14.666666984558105,YES
69,69,1,0,1,69,69,69,69,69.0,14.666666984558105,NO
241,241,1,0,1,241,241,241,241,241.0,14.666666984558105,YES
464,30,1,0,1,16,16,2,2,2.0,14.666666984558105,YES
74,74,1,0,1,74,74,74,74,74.0,14.666666984558105,YES
105,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
73,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
41,43,2,0,2,42,41,41,41,20.5,14.666666984558105,NO
84,92,2,0,1,88,87,84,87,42.0,14.666666984558105,NO
307,311,3,0,2,309,291,307,291,102.333336,14.666666984558105,NO
26,26,1,0,1,26,26,26,26,26.0,14.666666984558105,NO
196,206,2,0,2,201,193,196,193,98.0,14.666666984558105,NO
82,82,1,0,1,82,82,82,82,82.0,14.666666984558105,NO
68,16,2,0,2,8,5,0,2,0.0,14.666666984558105,NO
101,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
89,1,1,0,1,1,1,1,1,1.0,14.666666984558105,YES
38,2,2,0,2,1,1,0,1,0.0,14.666666984558105,NO
131,6,2,0,2,2,2,-2,0,-1.0,14.666666984558105,YES
65,4,1,0,1,3,3,2,2,2.0,14.666666984558105,NO
134,10,2,0,2,4,4,-2,0,-1.0,14.666666984558105,YES
412,414,2,0,2,413,411,412,411,206.0,14.666666984558105,NO
35,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
76,6,2,0,2,4,2,2,2,1.0,14.666666984558105,NO
154,154,1,0,1,154,154,154,154,154.0,14.666666984558105,NO
59,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
44,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
95,1,1,0,1,1,1,1,1,1.0,14.666666984558105,YES
57,59,3,0,2,58,56,57,56,19.0,14.666666984558105,NO
122,122,1,0,1,122,122,122,122,122.0,14.666666984558105,NO
272,13,2,0,2,7,4,1,1,0.5,14.666666984558105,YES
94,94,1,0,1,94,94,94,94,94.0,14.666666984558105,NO
335,56,6,0,4,28,15,0,1,0.0,14.666666984558105,YES
39,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
116,116,1,0,1,116,116,116,116,116.0,14.666666984558105,NO
27,27,1,0,1,27,27,27,27,27.0,14.666666984558105,NO
146,4,1,0,1,3,3,2,2,2.0,14.666666984558105,NO
857,31,2,0,2,16,15,1,1,0.5,14.666666984558105,YES
191,108,5,0,4,65,47,22,19,4.4,14.666666984558105,NO
65,14,2,0,2,5,3,-4,2,-2.0,14.666666984558105,NO
45,45,2,0,1,45,40,45,40,22.5,14.666666984558105,NO
35,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
347,353,3,0,3,350,346,347,346,115.666664,14.666666984558105,NO
281,281,1,0,1,281,281,281,281,281.0,14.666666984558105,YES
77,7,2,0,2,6,5,5,4,2.5,14.666666984558105,NO
33,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
62,7,2,0,2,6,5,5,4,2.5,14.666666984558105,NO
28,28,1,0,1,28,28,28,28,28.0,14.666666984558105,NO
64,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
112,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
743,369,3,0,2,172,157,-25,2,-8.333333,14.666666984558105,NO
62,7,2,0,2,6,5,5,4,2.5,14.666666984558105,NO
472,482,3,0,3,477,411,472,411,157.33333,14.666666984558105,NO
181,13,1,0,1,7,7,1,1,1.0,14.666666984558105,NO
93,5,1,0,1,3,3,1,1,1.0,14.666666984558105,NO
26,30,2,0,2,28,26,26,26,13.0,14.666666984558105,NO
564,721,6,0,2,356,116,-9,3,-1.5,14.666666984558105,YES
46,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
93,95,2,0,1,94,93,93,93,46.5,14.666666984558105,YES
97,101,2,0,2,99,96,97,96,48.5,14.666666984558105,YES
92,22,3,0,2,10,4,-2,2,-0.6666667,14.666666984558105,NO
34,34,2,0,1,34,27,34,27,17.0,14.666666984558105,NO
304,154,6,0,3,76,25,-2,7,-0.33333334,14.666666984558105,NO
62,7,2,0,2,6,5,5,4,2.5,14.666666984558105,NO
137,213,3,0,3,176,136,139,136,46.333332,14.666666984558105,NO
180,4,2,0,2,2,1,0,0,0.0,14.666666984558105,NO
122,16,2,0,2,8,6,0,2,0.0,14.666666984558105,NO
538,598,5,0,3,568,539,538,539,107.6,14.666666984558105,NO
54,51,1,0,1,18,18,-15,0,-15.0,14.666666984558105,NO
69,76,6,0,4,42,15,8,5,1.3333334,14.666666984558105,NO
49,49,1,0,1,49,49,49,49,49.0,14.666666984558105,NO
632,249,3,0,2,240,228,231,228,77.0,14.666666984558105,NO
45,45,1,0,1,45,45,45,45,45.0,14.666666984558105,NO
246,33,3,0,2,20,13,7,6,2.3333333,14.666666984558105,NO
73,8,1,0,1,5,5,2,2,2.0,14.666666984558105,NO
38,29,4,0,2,14,8,-1,0,-0.25,14.666666984558105,NO
87,18,1,0,1,10,10,2,2,2.0,14.666666984558105,NO
39,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
707,28,2,0,2,15,11,2,2,1.0,14.666666984558105,YES
41,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
57,57,1,0,1,57,57,57,57,57.0,14.666666984558105,YES
53,31,3,0,2,14,9,-3,0,-1.0,14.666666984558105,NO
122,62,2,0,2,39,37,16,15,8.0,14.666666984558105,NO
66,78,6,0,2,36,21,-6,4,-1.0,14.666666984558105,NO
108,104,2,0,2,51,47,-2,1,-1.0,14.666666984558105,NO
675,715,6,0,4,695,674,675,674,112.5,14.666666984558105,YES
58,62,2,0,2,60,57,58,57,29.0,14.666666984558105,NO
227,43,3,29,3,23,14,3,4,1.0,14.666666984558105,YES
52,7,2,0,2,4,3,1,1,0.5,14.666666984558105,NO
27,0,0,0,0,0,0,0,0,0.0,14.666666984558105,NO
47,2,1,0,1,1,1,0,0,0.0,14.666666984558105,NO
181,181,1,0,1,181,181,181,181,181.0,14.666666984558105,NO
42,12,2,0,2,5,3,-2,1,-1.0,14.666666984558105,NO
216,28,1,0,1,15,15,2,2,2.0,14.666666984558105,NO
42,1,1,0,1,1,1,1,1,1.0,14.666666984558105,NO
116,21,1,0,1,11,11,1,1,1.0,14.666666984558105,NO
170,48,2,0,2,32,24,16,16,8.0,14.666666984558105,YES
103,103,1,0,1,103,103,103,103,103.0,14.666666984558105,NO
