@relation SYNCOPE//testing//testing_2_SYNCOPE

@attribute LOC numeric
@attribute LOC_touched numeric
@attribute NR numeric
@attribute NFix numeric
@attribute NAuth numeric
@attribute LOC_added numeric
@attribute MAX_LOC_added numeric
@attribute Churn numeric
@attribute MAX_Churn numeric
@attribute AVG_Churn numeric
@attribute AVG_Holiday numeric
@attribute Buggy {'YES', 'NO'}

@data
32,0,0,0,0,0,0,0,0,0.0,32.0,NO
157,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
362,14,2,0,1,7,6,0,0,0.0,32.0,NO
38,0,0,0,0,0,0,0,0,0.0,32.0,NO
56,0,0,0,0,0,0,0,0,0.0,32.0,NO
174,0,0,0,0,0,0,0,0,0.0,32.0,NO
185,0,0,0,0,0,0,0,0,0.0,32.0,NO
28,0,0,0,0,0,0,0,0,0.0,32.0,NO
65,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
215,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
76,0,0,0,0,0,0,0,0,0.0,32.0,NO
283,0,0,0,0,0,0,0,0,0.0,32.0,NO
549,2,1,0,1,1,1,0,0,0.0,32.0,NO
62,0,0,0,0,0,0,0,0,0.0,32.0,NO
113,0,0,0,0,0,0,0,0,0.0,32.0,NO
43,0,0,0,0,0,0,0,0,0.0,32.0,NO
46,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
64,0,0,0,0,0,0,0,0,0.0,32.0,YES
45,0,0,0,0,0,0,0,0,0.0,32.0,NO
19,0,0,0,0,0,0,0,0,0.0,32.0,NO
28,0,0,0,0,0,0,0,0,0.0,32.0,NO
66,0,0,0,0,0,0,0,0,0.0,32.0,NO
32,0,0,0,0,0,0,0,0,0.0,32.0,NO
78,0,0,0,0,0,0,0,0,0.0,32.0,NO
869,150,3,0,2,83,75,16,10,5.3333335,32.0,NO
216,0,0,0,0,0,0,0,0,0.0,32.0,NO
132,8,1,0,1,4,4,0,0,0.0,32.0,NO
548,0,0,0,0,0,0,0,0,0.0,32.0,NO
32,0,0,0,0,0,0,0,0,0.0,32.0,NO
37,0,0,0,0,0,0,0,0,0.0,32.0,NO
19,0,0,0,0,0,0,0,0,0.0,32.0,NO
53,0,0,0,0,0,0,0,0,0.0,32.0,NO
31,0,0,0,0,0,0,0,0,0.0,32.0,NO
191,0,0,0,0,0,0,0,0,0.0,32.0,NO
37,0,0,0,0,0,0,0,0,0.0,32.0,NO
140,0,0,0,0,0,0,0,0,0.0,32.0,NO
92,0,0,0,0,0,0,0,0,0.0,32.0,NO
31,0,0,0,0,0,0,0,0,0.0,32.0,NO
586,0,0,0,0,0,0,0,0,0.0,32.0,NO
70,4,1,0,1,1,1,-2,0,-2.0,32.0,NO
107,0,0,0,0,0,0,0,0,0.0,32.0,NO
57,0,0,0,0,0,0,0,0,0.0,32.0,NO
54,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
404,17,2,0,2,8,6,-1,0,-0.5,32.0,NO
210,0,0,0,0,0,0,0,0,0.0,32.0,NO
356,2,1,0,1,1,1,0,0,0.0,32.0,NO
59,4,1,0,1,2,2,0,0,0.0,32.0,NO
72,0,0,0,0,0,0,0,0,0.0,32.0,NO
268,0,0,0,0,0,0,0,0,0.0,32.0,NO
154,2,1,0,1,1,1,0,0,0.0,32.0,NO
44,0,0,0,0,0,0,0,0,0.0,32.0,NO
305,2,1,0,1,1,1,0,0,0.0,32.0,NO
120,2,1,0,1,1,1,0,0,0.0,32.0,NO
67,0,0,0,0,0,0,0,0,0.0,32.0,NO
33,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
29,0,0,0,0,0,0,0,0,0.0,32.0,NO
69,0,0,0,0,0,0,0,0,0.0,32.0,NO
32,0,0,0,0,0,0,0,0,0.0,32.0,NO
180,0,0,0,0,0,0,0,0,0.0,32.0,NO
323,21,2,0,1,15,10,9,9,4.5,32.0,NO
36,0,0,0,0,0,0,0,0,0.0,32.0,NO
273,14,2,0,1,7,5,0,0,0.0,32.0,NO
357,4,1,0,1,2,2,0,0,0.0,32.0,NO
201,0,0,0,0,0,0,0,0,0.0,32.0,NO
96,0,0,0,0,0,0,0,0,0.0,32.0,NO
90,0,0,0,0,0,0,0,0,0.0,32.0,NO
35,0,0,0,0,0,0,0,0,0.0,32.0,NO
84,0,0,0,0,0,0,0,0,0.0,32.0,NO
68,0,0,0,0,0,0,0,0,0.0,32.0,NO
102,0,0,0,0,0,0,0,0,0.0,32.0,NO
183,0,0,0,0,0,0,0,0,0.0,32.0,NO
224,0,0,0,0,0,0,0,0,0.0,32.0,NO
41,0,0,0,0,0,0,0,0,0.0,32.0,NO
27,0,0,0,0,0,0,0,0,0.0,32.0,NO
49,0,0,0,0,0,0,0,0,0.0,32.0,NO
145,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
195,0,0,0,0,0,0,0,0,0.0,32.0,NO
67,0,0,0,0,0,0,0,0,0.0,32.0,NO
69,0,0,0,0,0,0,0,0,0.0,32.0,NO
66,0,0,0,0,0,0,0,0,0.0,32.0,NO
45,0,0,0,0,0,0,0,0,0.0,32.0,NO
131,0,0,0,0,0,0,0,0,0.0,32.0,NO
461,0,0,0,0,0,0,0,0,0.0,32.0,NO
104,0,0,0,0,0,0,0,0,0.0,32.0,NO
26,0,0,0,0,0,0,0,0,0.0,32.0,NO
72,0,0,0,0,0,0,0,0,0.0,32.0,NO
187,0,0,0,0,0,0,0,0,0.0,32.0,NO
68,0,0,0,0,0,0,0,0,0.0,32.0,NO
101,0,0,0,0,0,0,0,0,0.0,32.0,NO
88,0,0,0,0,0,0,0,0,0.0,32.0,YES
38,0,0,0,0,0,0,0,0,0.0,32.0,NO
134,8,1,0,1,4,4,0,0,0.0,32.0,NO
63,0,0,0,0,0,0,0,0,0.0,32.0,NO
136,8,1,0,1,4,4,0,0,0.0,32.0,NO
34,0,0,0,0,0,0,0,0,0.0,32.0,NO
29,0,0,0,0,0,0,0,0,0.0,32.0,NO
72,0,0,0,0,0,0,0,0,0.0,32.0,NO
59,0,0,0,0,0,0,0,0,0.0,32.0,NO
43,0,0,0,0,0,0,0,0,0.0,32.0,NO
94,0,0,0,0,0,0,0,0,0.0,32.0,YES
50,0,0,0,0,0,0,0,0,0.0,32.0,NO
269,4,1,0,1,2,2,0,0,0.0,32.0,NO
125,0,0,0,0,0,0,0,0,0.0,32.0,NO
334,0,0,0,0,0,0,0,0,0.0,32.0,NO
39,0,0,0,0,0,0,0,0,0.0,32.0,NO
144,0,0,0,0,0,0,0,0,0.0,32.0,NO
856,2,1,0,1,1,1,0,0,0.0,32.0,NO
170,0,0,0,0,0,0,0,0,0.0,32.0,NO
69,0,0,0,0,0,0,0,0,0.0,32.0,NO
34,0,0,0,0,0,0,0,0,0.0,32.0,NO
72,0,0,0,0,0,0,0,0,0.0,32.0,NO
77,0,0,0,0,0,0,0,0,0.0,32.0,NO
33,0,0,0,0,0,0,0,0,0.0,32.0,NO
57,0,0,0,0,0,0,0,0,0.0,32.0,NO
64,0,0,0,0,0,0,0,0,0.0,32.0,NO
37,0,0,0,0,0,0,0,0,0.0,32.0,NO
26,0,0,0,0,0,0,0,0,0.0,32.0,NO
112,0,0,0,0,0,0,0,0,0.0,32.0,NO
755,0,0,0,0,0,0,0,0,0.0,32.0,YES
57,0,0,0,0,0,0,0,0,0.0,32.0,NO
181,0,0,0,0,0,0,0,0,0.0,32.0,NO
92,0,0,0,0,0,0,0,0,0.0,32.0,NO
527,12,2,0,1,6,4,0,0,0.0,32.0,NO
175,0,0,0,0,0,0,0,0,0.0,32.0,NO
94,0,0,0,0,0,0,0,0,0.0,32.0,NO
98,0,0,0,0,0,0,0,0,0.0,32.0,NO
111,0,0,0,0,0,0,0,0,0.0,32.0,NO
306,0,0,0,0,0,0,0,0,0.0,32.0,NO
49,0,0,0,0,0,0,0,0,0.0,32.0,NO
57,0,0,0,0,0,0,0,0,0.0,32.0,NO
565,0,0,0,0,0,0,0,0,0.0,32.0,NO
63,0,0,0,0,0,0,0,0,0.0,32.0,NO
213,2,1,0,1,1,1,0,0,0.0,32.0,NO
45,0,0,0,0,0,0,0,0,0.0,32.0,NO
221,0,0,0,0,0,0,0,0,0.0,32.0,NO
121,0,0,0,0,0,0,0,0,0.0,32.0,NO
67,0,0,0,0,0,0,0,0,0.0,32.0,NO
657,0,0,0,0,0,0,0,0,0.0,32.0,NO
28,0,0,0,0,0,0,0,0,0.0,32.0,NO
47,0,0,0,0,0,0,0,0,0.0,32.0,NO
31,0,0,0,0,0,0,0,0,0.0,32.0,NO
401,0,0,0,0,0,0,0,0,0.0,32.0,NO
71,0,0,0,0,0,0,0,0,0.0,32.0,NO
39,0,0,0,0,0,0,0,0,0.0,32.0,NO
82,0,0,0,0,0,0,0,0,0.0,32.0,NO
38,0,0,0,0,0,0,0,0,0.0,32.0,NO
705,4,1,0,1,2,2,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
91,0,0,0,0,0,0,0,0,0.0,32.0,NO
60,0,0,0,0,0,0,0,0,0.0,32.0,NO
107,0,0,0,0,0,0,0,0,0.0,32.0,NO
72,0,0,0,0,0,0,0,0,0.0,32.0,NO
122,0,0,0,0,0,0,0,0,0.0,32.0,NO
224,8,1,0,1,4,4,0,0,0.0,32.0,NO
51,0,0,0,0,0,0,0,0,0.0,32.0,NO
27,0,0,0,0,0,0,0,0,0.0,32.0,NO
169,0,0,0,0,0,0,0,0,0.0,32.0,NO
30,0,0,0,0,0,0,0,0,0.0,32.0,NO
47,0,0,0,0,0,0,0,0,0.0,32.0,NO
32,0,0,0,0,0,0,0,0,0.0,32.0,NO
73,2,1,0,1,1,1,0,0,0.0,32.0,NO
31,0,0,0,0,0,0,0,0,0.0,32.0,NO
44,0,0,0,0,0,0,0,0,0.0,32.0,NO
214,0,0,0,0,0,0,0,0,0.0,32.0,NO
41,0,0,0,0,0,0,0,0,0.0,32.0,NO
115,0,0,0,0,0,0,0,0,0.0,32.0,NO
244,0,0,0,0,0,0,0,0,0.0,32.0,NO
149,0,0,0,0,0,0,0,0,0.0,32.0,NO
153,0,0,0,0,0,0,0,0,0.0,32.0,NO
90,0,0,0,0,0,0,0,0,0.0,32.0,NO
93,0,0,0,0,0,0,0,0,0.0,32.0,NO
43,0,0,0,0,0,0,0,0,0.0,32.0,NO
42,0,0,0,0,0,0,0,0,0.0,32.0,NO
78,0,0,0,0,0,0,0,0,0.0,32.0,NO
82,4,1,0,1,2,2,0,0,0.0,32.0,NO
139,0,0,0,0,0,0,0,0,0.0,32.0,NO
48,0,0,0,0,0,0,0,0,0.0,32.0,NO
174,0,0,0,0,0,0,0,0,0.0,32.0,NO
155,0,0,0,0,0,0,0,0,0.0,32.0,NO
71,93,2,0,2,38,34,-17,15,-8.5,32.0,NO
276,24,2,0,2,9,8,-6,0,-3.0,32.0,NO
42,0,0,0,0,0,0,0,0,0.0,32.0,NO
90,0,0,0,0,0,0,0,0,0.0,32.0,NO
36,0,0,0,0,0,0,0,0,0.0,32.0,NO
139,0,0,0,0,0,0,0,0,0.0,32.0,YES
104,0,0,0,0,0,0,0,0,0.0,32.0,NO
84,0,0,0,0,0,0,0,0,0.0,32.0,NO
48,0,0,0,0,0,0,0,0,0.0,32.0,NO
89,0,0,0,0,0,0,0,0,0.0,32.0,NO
34,0,0,0,0,0,0,0,0,0.0,32.0,NO
65,0,0,0,0,0,0,0,0,0.0,32.0,NO
32,0,0,0,0,0,0,0,0,0.0,32.0,NO
75,0,0,0,0,0,0,0,0,0.0,32.0,NO
34,0,0,0,0,0,0,0,0,0.0,32.0,NO
35,0,0,0,0,0,0,0,0,0.0,32.0,NO
19,0,0,0,0,0,0,0,0,0.0,32.0,NO
34,0,0,0,0,0,0,0,0,0.0,32.0,NO
138,0,0,0,0,0,0,0,0,0.0,32.0,NO
168,0,0,0,0,0,0,0,0,0.0,32.0,NO
119,0,0,0,0,0,0,0,0,0.0,32.0,NO
205,110,1,0,1,51,51,-8,0,-8.0,32.0,NO
183,0,0,0,0,0,0,0,0,0.0,32.0,NO
19,0,0,0,0,0,0,0,0,0.0,32.0,NO
34,0,0,0,0,0,0,0,0,0.0,32.0,NO
143,0,0,0,0,0,0,0,0,0.0,32.0,NO
62,0,0,0,0,0,0,0,0,0.0,32.0,NO
80,0,0,0,0,0,0,0,0,0.0,32.0,NO
176,2,1,0,1,1,1,0,0,0.0,32.0,NO
75,0,0,0,0,0,0,0,0,0.0,32.0,NO
32,0,0,0,0,0,0,0,0,0.0,32.0,NO
70,2,1,0,1,1,1,0,0,0.0,32.0,NO
53,0,0,0,0,0,0,0,0,0.0,32.0,NO
184,0,0,0,0,0,0,0,0,0.0,32.0,NO
70,0,0,0,0,0,0,0,0,0.0,32.0,NO
226,0,0,0,0,0,0,0,0,0.0,32.0,NO
71,20,1,0,1,20,20,20,20,20.0,32.0,NO
280,29,1,32,1,24,24,19,19,19.0,32.0,NO
198,0,0,0,0,0,0,0,0,0.0,32.0,NO
86,0,0,0,0,0,0,0,0,0.0,32.0,NO
263,6,1,0,1,3,3,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
215,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
143,0,0,0,0,0,0,0,0,0.0,32.0,NO
235,78,1,0,1,40,40,2,2,2.0,32.0,NO
320,4,1,0,1,2,2,0,0,0.0,32.0,NO
258,0,0,0,0,0,0,0,0,0.0,32.0,NO
207,0,0,0,0,0,0,0,0,0.0,32.0,NO
146,26,2,0,2,19,15,12,12,6.0,32.0,NO
110,2,1,0,1,1,1,0,0,0.0,32.0,NO
26,0,0,0,0,0,0,0,0,0.0,32.0,NO
79,2,1,0,1,1,1,0,0,0.0,32.0,YES
135,0,0,0,0,0,0,0,0,0.0,32.0,NO
31,0,0,0,0,0,0,0,0,0.0,32.0,NO
506,0,0,0,0,0,0,0,0,0.0,32.0,NO
165,0,0,0,0,0,0,0,0,0.0,32.0,NO
399,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
232,0,0,0,0,0,0,0,0,0.0,32.0,NO
106,0,0,0,0,0,0,0,0,0.0,32.0,NO
116,0,0,0,0,0,0,0,0,0.0,32.0,NO
51,0,0,0,0,0,0,0,0,0.0,32.0,YES
104,0,0,0,0,0,0,0,0,0.0,32.0,NO
133,133,1,0,1,133,133,133,133,133.0,32.0,NO
133,0,0,0,0,0,0,0,0,0.0,32.0,NO
705,0,0,0,0,0,0,0,0,0.0,32.0,NO
34,0,0,0,0,0,0,0,0,0.0,32.0,NO
528,0,0,0,0,0,0,0,0,0.0,32.0,NO
198,39,3,0,3,24,21,9,9,3.0,32.0,NO
50,0,0,0,0,0,0,0,0,0.0,32.0,NO
178,0,0,0,0,0,0,0,0,0.0,32.0,NO
67,0,0,0,0,0,0,0,0,0.0,32.0,NO
61,0,0,0,0,0,0,0,0,0.0,32.0,NO
793,0,0,0,0,0,0,0,0,0.0,32.0,NO
36,0,0,0,0,0,0,0,0,0.0,32.0,NO
45,0,0,0,0,0,0,0,0,0.0,32.0,NO
69,0,0,0,0,0,0,0,0,0.0,32.0,NO
115,10,1,0,1,10,10,10,10,10.0,32.0,NO
93,3,1,0,1,0,0,-3,0,-3.0,32.0,NO
183,8,1,0,1,4,4,0,0,0.0,32.0,NO
247,0,0,0,0,0,0,0,0,0.0,32.0,NO
66,2,1,0,1,1,1,0,0,0.0,32.0,NO
164,0,0,0,0,0,0,0,0,0.0,32.0,NO
134,0,0,0,0,0,0,0,0,0.0,32.0,NO
28,0,0,0,0,0,0,0,0,0.0,32.0,NO
144,0,0,0,0,0,0,0,0,0.0,32.0,NO
32,0,0,0,0,0,0,0,0,0.0,32.0,NO
71,0,0,0,0,0,0,0,0,0.0,32.0,NO
333,14,2,0,2,10,8,6,6,3.0,32.0,NO
88,0,0,0,0,0,0,0,0,0.0,32.0,NO
141,0,0,0,0,0,0,0,0,0.0,32.0,NO
98,0,0,0,0,0,0,0,0,0.0,32.0,NO
200,0,0,0,0,0,0,0,0,0.0,32.0,NO
179,0,0,0,0,0,0,0,0,0.0,32.0,NO
28,0,0,0,0,0,0,0,0,0.0,32.0,NO
524,4,1,0,1,2,2,0,0,0.0,32.0,NO
310,0,0,0,0,0,0,0,0,0.0,32.0,NO
233,8,1,0,1,4,4,0,0,0.0,32.0,NO
49,0,0,0,0,0,0,0,0,0.0,32.0,NO
42,0,0,0,0,0,0,0,0,0.0,32.0,NO
42,0,0,0,0,0,0,0,0,0.0,32.0,NO
99,0,0,0,0,0,0,0,0,0.0,32.0,NO
85,0,0,0,0,0,0,0,0,0.0,32.0,NO
57,0,0,0,0,0,0,0,0,0.0,32.0,NO
251,0,0,0,0,0,0,0,0,0.0,32.0,NO
63,0,0,0,0,0,0,0,0,0.0,32.0,NO
72,0,0,0,0,0,0,0,0,0.0,32.0,NO
